word_id,Word,Article_Frequency,Title_Frequency
18190,richer,4,0
17661,relate,4,0
16013,poeplea,1,0
20712,strugglesthe,1,0
16012,poeple,1,0
15136,pandemicnick,1,0
18195,richrishi,1,0
18186,rich,11,0
8387,fortunate,5,0
12241,lifeim,1,0
223,addedthe,2,0
3879,coat,1,0
2423,brighton,10,0
22166,traillbc,1,0
8036,figen,3,0
2193,bombing,5,0
12898,martyn,6,0
9808,hett,4,0
13439,mitvhell,1,0
12899,martyns,8,0
10216,hurry,4,0
21615,thenthe,2,0
17368,recess,5,0
17787,reopening,4,0
9969,holidaysmother,1,0
23390,walk,9,0
853,antilgbt,2,0
14840,ouaguirathe,35,0
5723,deny,21,1
12181,lgbt,13,0
8771,gay,4,0
12886,marriage,2,0
7686,extended,7,0
23600,wear,6,0
18181,ribbon,2,0
470,aid,5,0
1782,behaved,7,0
6076,disgracefully,2,0
22188,trans,54,2
2400,brianna,5,0
8899,gheys,2,0
15211,parliamentand,2,0
14378,obsessed,5,0
11172,issuesmr,2,0
4168,compassion,2,0
1437,backgroundshe,1,0
3239,cause,18,0
16252,poppy,2,0
14748,otherswill,1,0
15074,pack,26,0
20164,speculate,3,0
9950,holacrishi,1,0
17846,reportsbut,2,0
6359,downhill,1,0
9804,hester,19,1
11,abbott,19,0
22378,tuition,32,0
15539,peoplehe,5,0
23902,winbut,3,0
14238,notably,5,1
10099,hostile,18,0
22373,tuesdaythe,1,0
21928,todayone,1,0
21401,teeththe,1,0
11958,lbcwhy,1,0
14755,ouaguiraa,10,0
2370,breast,3,0
10072,horrible,4,0
8540,frighteningmr,1,0
5944,differenxe,1,0
14901,outline,16,0
10442,implementhe,1,0
14628,openingand,1,0
9906,hiring,7,0
14551,oncologistsrishi,1,0
21399,teeth,17,1
14758,ouaguiraan,1,0
17779,rental,6,0
886,anymoremr,2,0
21435,tenant,8,0
22044,toriessunak,1,0
4159,compare,16,0
9806,hesters,3,0
17137,racist,32,0
9580,hate,28,1
4572,contrite,4,0
95,acceptedthe,1,0
8375,forshe,1,0
17287,readmitted,6,0
23729,werent,10,0
24064,withdrawnsunak,1,0
22566,unaffordable,5,0
5062,crumbling,2,0
1173,askedmr,2,0
11954,lbcrishi,3,0
12516,loses,13,3
13435,mithell,1,0
21081,swan,1,0
2882,california,3,0
12452,londonhe,1,0
15226,parliamentlabours,1,0
2514,brushed,1,0
5533,defection,1,0
18191,richest,3,0
18505,rulebut,1,0
7109,energised,2,0
10296,ignored,7,0
20733,stump,5,0
21558,themasked,2,0
2908,callin,3,0
22370,tuesdaymr,1,0
8006,ferraris,1,0
13625,morningit,1,0
20155,specified,1,0
24445,yesterdaynone,1,0
18670,saidpressed,1,0
18108,revaluation,2,0
22434,twoandabit,1,0
24419,yearswhat,3,0
23591,wealthrishi,1,0
3269,celebrates,2,0
14792,ouaguiragood,1,0
15754,pictwittercommnviqbgaz,1,0
18289,rishisunak,13,0
21258,targetreacting,1,0
3270,celebrateshe,1,0
22783,unlike,9,0
8088,finems,1,0
4401,conservativesshe,3,0
20020,somehow,10,0
14259,notrachel,1,0
14036,newslabour,2,0
7764,fails,7,1
14805,ouaguiralabour,16,0
779,anneliese,2,0
6229,dodds,5,0
21570,themif,1,0
18097,reutersjohnson,1,0
538,alexander,13,0
2820,butlerboris,1,0
20080,sourcesthe,4,0
17825,reporteddespite,1,0
5455,decimation,1,0
14844,ouaguirauk,1,0
19555,shoot,2,0
9931,hitting,4,0
16479,preelection,7,0
19490,sharply,3,0
8273,food,39,0
20778,subsidebut,1,0
5121,cutmost,1,0
5713,denting,1,0
17470,reduction,5,0
10982,investec,1,0
18740,sandra,1,0
10082,horsfield,1,0
13692,mpc,1,0
13509,monetary,5,0
4095,committee,17,0
18766,satisfied,1,0
7607,expectation,5,0
1620,baseline,2,0
24346,yeargeneral,1,0
14856,ouaguirawith,6,0
20265,sprint,1,0
22163,trailheres,1,0
21930,todayrishi,4,0
10114,hourlong,2,1
15685,phoneinthe,1,0
15428,patina,2,0
180,activistssir,1,0
23893,wiltshiredaisy,1,0
23039,van,4,0
8993,godalming,28,1
1155,ash,23,0
4462,constituencyrochdale,1,0
8701,galloway,18,0
12763,manchestercabinet,1,0
501,akshata,11,0
8484,frazer,1,0
2921,cambridgeshirewell,1,0
8046,figuresfrom,1,0
2821,butlerfrom,1,0
24160,workinginside,1,0
2823,butlerlabour,2,0
17500,reevesinside,1,0
3979,combinedlabour,1,0
22892,upindependent,1,0
233,addressing,10,0
2824,butlerreaders,1,0
9072,governmentgeneral,1,0
2826,butlerthe,1,0
13029,mayspeaking,3,0
3497,charles,4,0
6155,dissolve,3,0
5333,daythe,10,0
8009,fervent,3,0
1656,battlebuses,2,0
24113,woo,4,0
23570,waygeneral,1,0
10894,interference,9,1
12985,mathisworks,1,0
10362,imagesshortly,1,0
15212,parliamentarian,1,0
1753,beforefears,1,0
1298,attractive,4,0
12737,malicious,6,0
6141,disrupt,2,0
20852,summeras,1,0
4952,creep,1,0
17305,realistically,2,0
21599,themwhat,1,0
4248,concernsthe,1,0
10893,interfere,5,0
22491,ukit,3,0
8349,formally,3,0
1302,attributed,2,0
182,activity,25,0
9377,hacker,1,0
3596,chinamoscow,1,0
6881,electionsaccording,1,0
10853,integrity,26,0
21486,tested,1,0
11885,laterthe,1,0
5134,cyberattacks,1,0
17218,ransomware,2,0
474,aigenerated,3,0
6100,disinformation,3,0
15677,phishing,2,0
6788,electionand,3,0
22318,truein,1,0
5133,cyberattack,1,0
14639,operation,17,0
14920,outpatient,1,0
17320,rearrangedthe,1,0
9274,groupmeanwhile,1,0
7784,fake,8,1
1314,audio,5,0
13023,mayor,28,0
18590,sadiq,12,0
11609,khanshadow,1,0
13303,mimicked,1,0
5508,deepfake,1,0
5956,digitallydoctored,1,0
14596,onlineheres,1,0
12808,manipulated,1,0
6099,disinfo,2,0
20375,starmeraigenerated,1,0
13399,mislead,2,0
9542,harm,6,0
12342,listen,20,0
3822,clone,1,0
15791,pictwittercomvzwnutld,1,0
3285,center,2,0
4745,countering,3,0
3254,ccdhate,1,0
16160,politicssenior,1,0
4488,consulting,1,0
3510,chatham,3,0
10168,huffpost,5,0
10897,interfering,2,0
6905,electionssimilarly,1,0
15703,pia,1,0
10167,huesch,1,0
738,analyst,6,0
18551,rusi,1,0
23228,vocal,4,0
13890,naturally,4,0
17363,receiving,17,0
14642,operationsboth,1,0
13645,moscow,12,1
6145,disruptionas,1,0
14579,ongoing,36,0
23483,warrussia,1,0
22636,undermine,7,0
4238,concernedgiles,1,0
20009,solid,4,0
4944,credible,7,0
14633,opensource,1,0
17662,related,10,0
17510,referendumbut,3,0
13092,meddlingand,1,0
11879,latergiles,1,0
22775,unknown,6,0
7690,extent,9,0
14638,operating,3,0
12818,manpower,1,0
8894,getwhat,1,0
10726,inimran,1,0
445,ahmed,3,0
4752,counting,2,0
3253,ccdh,1,0
13394,misinformation,4,0
5634,democraciesintroducing,1,0
22819,unsafe,2,0
16373,pour,4,0
8112,fireimran,1,0
3255,ccdhbut,1,0
8834,generative,2,0
10839,insufficient,3,0
9317,guardrail,1,0
13395,misinformationahmed,1,0
9250,grip,15,1
16669,problemintroducing,1,0
8108,fireccdh,1,0
22960,user,5,0
5938,differentiate,1,0
10273,identifying,6,0
4494,consuming,3,0
14056,newsthats,1,0
24337,yearahmed,1,0
297,adversely,1,0
19414,severehe,1,0
8835,generator,1,0
6143,disrupting,3,0
14623,openai,1,0
10880,intercepting,1,0
402,agendashuesch,1,0
2267,bot,5,0
3243,causing,12,0
1807,beliefsfor,1,0
17291,reaffirm,1,0
715,amplify,3,0
17916,researcher,8,0
7638,explainedas,1,0
22390,turing,3,0
20790,subtle,1,0
473,aienabled,1,0
731,analysing,6,0
20659,strengthen,8,0
22391,turinginst,1,0
23446,warfare,3,0
6893,electionsgiles,1,0
4443,constantthey,1,0
9269,groundwork,2,0
10693,influencing,3,0
814,anotherhe,1,0
3763,classified,3,0
15168,paperwork,3,0
6177,distributed,1,0
23069,vehemently,2,0
21921,todayfurther,1,0
5586,delaying,1,0
16930,publication,4,0
10896,interferencewhen,1,0
7472,eventually,19,0
20254,spotted,7,0
6971,elite,1,0
22479,ukas,1,0
22288,troll,2,0
6307,doorsis,1,0
5836,deter,5,0
10929,interventionthe,1,0
4361,consensus,5,0
14143,nogiles,1,0
4746,counterintelligence,1,0
10835,instruction,2,0
21938,todayyet,1,0
4485,consultation,6,0
16341,postponed,1,0
6784,electionahmed,1,0
7120,enforce,6,0
18511,ruleshe,1,0
3972,combating,2,0
16693,processhe,1,0
7545,exciting,4,0
22196,transformative,2,0
6264,dominated,9,0
23052,vastly,2,0
23592,wealthy,8,0
11113,irresponsible,4,0
22388,turbocharge,3,0
15868,plague,2,0
19975,societieshuesch,1,0
21144,sympathetic,2,0
986,approachshe,1,0
3382,challenging,7,0
17990,respond,14,0
67,abstract,2,0
14254,notion,1,0
13079,measured,5,0
22661,understood,44,0
2726,buildshe,1,0
19340,seriously,18,0
1187,ass,5,0
17948,resilient,2,0
6101,disinformationhow,1,0
23472,warningsin,1,0
15183,paramount,1,0
18331,robust,16,0
10895,interferenceparliamentarians,1,0
7155,enhanced,4,0
8324,foreigninfluenced,1,0
14645,operationsthrough,1,0
21269,taskforce,2,0
10832,institutionsthe,1,0
228,additionally,1,0
17209,range,24,0
5831,detect,2,0
220,addedrelatedsupport,1,0
18832,saysrishi,1,0
9691,heckled,2,0
2517,brutal,11,0
9244,grillinggrant,1,0
20282,squirm,3,0
2465,britishpakistani,3,0
10780,insinuating,1,0
10619,indian,14,1
21000,surnamemarco,1,0
12470,longhi,11,0
17484,reelection,25,0
6482,dudley,7,0
20041,sonia,5,0
6245,dogwhistle,5,1
552,alienate,2,0
9899,hindusin,1,0
15117,pakistanikashmiri,1,0
11550,kashmir,4,0
11722,kumars,1,0
3093,capitalised,1,0
22634,underlinedrishi,1,0
4279,condemn,4,0
12140,letterrelated,1,0
9549,harold,2,0
5704,denise,1,0
564,alison,2,0
18120,revealsanneliese,1,0
21167,systemrishi,1,0
16728,professionalism,3,0
116,accountability,5,0
9977,hollow,2,0
19460,shamkumar,1,0
20999,surname,4,0
9897,hindu,9,0
14716,origin,1,0
10621,indiathere,1,0
9468,hansard,1,0
12103,leicester,9,0
17184,rajesh,1,0
421,agrawal,2,0
3761,classed,2,0
19454,shameful,6,0
6196,divide,11,0
13793,muslim,18,0
4124,communitiesthere,2,0
21958,tolerance,2,0
7125,engaged,9,0
12471,longhis,2,0
208,addeddefaultkrish,1,0
17250,raval,2,0
16168,politicswe,1,0
12851,marco,1,0
23827,wholly,9,0
6090,disheartening,1,0
10620,indianorigin,1,0
850,antiindian,1,0
17134,racism,30,2
18210,rife,2,0
15368,partysunder,1,0
11556,katwala,1,0
7350,ethnicityfaith,1,0
2350,brazen,2,0
8366,formobviously,1,0
21699,thislonghi,1,0
20967,supportive,9,0
11551,kashmiri,3,0
14502,ofthe,1,0
4498,contacted,33,0
24465,yorksir,3,0
4853,coverageon,3,0
12762,manchesterboth,3,0
11047,invitedthe,1,0
3452,channelquestion,3,0
1682,bbcfollowing,6,0
4194,complaint,11,0
1275,attend,23,0
1981,billing,8,0
9284,growingmr,7,0
7922,favourthe,6,0
1284,attendhow,6,0
13868,nationalist,24,0
18058,resurgent,5,0
22801,unpopularity,2,0
12474,longrunning,3,0
8069,financesjohn,2,0
24333,yawning,2,0
21925,todayhowever,1,0
14999,overseeing,5,0
19090,seasoned,3,0
20750,sturgeonmany,1,0
5875,devolved,17,0
2979,campaignpoll,1,0
4862,coveragewhen,1,0
14485,officiallyjohn,1,0
21926,todayit,1,0
17684,releasing,2,0
23634,weekhere,1,0
12785,manifestoindependencetax,1,0
20193,spendingeconomyhealth,1,0
3134,caredefence,1,0
325,affairsbrexitimmigrationenergyenvironmentindependencedemand,1,0
13968,negotiation,23,0
17518,referendumproposal,1,0
12439,logo,3,0
15162,paperbefore,1,0
4771,countryfollowing,1,0
272,adopted,5,0
3431,changesit,1,0
19953,snpthe,2,0
5780,deserted,4,0
15166,paperstax,1,0
20199,spendingnational,1,0
21319,taxincrease,1,0
10140,housingcap,1,0
16579,pricesreintroduce,1,0
17699,reliefthe,1,0
2240,bordershona,1,0
18329,robison,2,0
19378,servicesto,1,0
20201,spendingthe,1,0
1357,autonomy,1,0
20506,stepping,5,0
10586,independencethe,2,0
5872,devolution,9,0
9848,hiking,3,0
23589,wealthier,2,0
19033,scotsin,1,0
2830,buyback,1,0
18911,scant,2,0
1203,assessed,2,0
3948,collectedms,1,0
20532,stimulate,1,0
9291,growthamong,1,0
17643,reintroducing,2,0
3102,capping,2,0
4634,copying,5,0
15642,perweek,1,0
22484,ukeconomyindependence,1,0
15580,performancehighlight,1,0
7380,europethe,2,0
19580,shortlived,2,0
19885,sluggish,4,0
24389,yearsit,3,0
7373,europehealth,1,0
3132,carecall,1,0
7139,englandextra,1,0
8821,generated,1,0
8370,formulaalthough,1,0
10556,increasethis,1,0
8369,formula,8,3
14074,nhsdefence,1,0
328,affairsremoval,1,0
22264,trident,7,0
7900,faslaneimmediate,1,0
3263,ceasefire,7,0
8775,gazacreation,1,0
15122,palestinian,6,0
20437,statethe,4,0
17750,removal,6,0
7899,faslane,1,0
3858,clyde,5,0
4324,conflict,12,0
16814,propalestine,2,1
10688,inflicting,3,0
3950,collective,1,0
9418,hamas,7,0
21477,terror,3,0
1260,attackexpect,1,0
20426,statebrexitvote,1,0
2388,brexiteu,1,0
10580,independencemr,1,0
17623,rehash,1,0
3417,changedwith,1,0
17911,rerun,2,0
10602,independentimmigrationreturn,1,0
7364,eupowers,2,0
15609,permit,11,0
8323,foreignersintroduce,2,0
16345,poststudy,4,0
23212,visasmore,2,0
19220,seekersscotlands,2,0
19630,shrink,4,0
5664,demographic,13,1
21842,timebomb,2,0
8016,fewer,20,0
15525,pensionersthe,2,0
7360,euit,2,0
8322,foreigner,2,0
6166,distinctive,2,0
23206,visa,22,0
1607,barrier,13,0
1858,benefitsenergyexpansion,1,0
14607,onshore,2,0
23906,wind,13,0
22386,turbine,1,0
6042,discount,7,0
10130,householdsscrap,1,0
6958,electricity,4,0
3482,chargessocial,1,0
21827,tightrope,1,0
19019,scotlandon,1,0
7659,exploration,4,0
21624,thereas,1,0
7225,environmental,10,0
16555,presumption,7,0
617,allowed,66,0
18386,rosebank,4,0
22840,untapped,1,0
8020,fieldbut,1,0
1618,basedstephen,1,0
8242,flynn,10,0
17,aberdeen,7,0
7573,exert,2,0
21972,tone,8,0
861,antioil,1,0
8406,fossil,6,0
7537,excess,8,0
16834,proposalthe,1,0
14970,overhaul,14,0
20780,subsidy,2,0
7602,expansion,26,0
22387,turbinesthe,1,0
3481,chargesa,1,0
16831,proposalsenvironmentturbocharge,1,0
7113,energycall,1,0
8945,glassspeed,1,0
18363,rollout,2,0
16967,pumpsms,1,0
21443,tenet,1,0
21451,tenure,9,0
9520,hardleft,4,0
9112,governmentthey,1,0
2002,binding,6,0
9207,greenhouse,3,0
10899,interim,2,0
4569,contributed,3,0
6204,divorce,2,0
9215,greensthe,1,0
2,abandoned,17,0
7116,energythe,1,0
8943,glass,3,0
5768,descended,2,0
5379,debacleit,1,0
6409,dramatically,13,0
16964,pump,4,0
1316,auditor,1,0
10811,installed,6,0
24343,yearcan,1,0
7145,englandthe,4,0
4522,contesting,6,0
23388,walesstanding,2,0
13967,negotiating,14,0
18938,schedulereform,1,0
7158,enjoyed,7,0
2744,bump,1,0
6779,electionaccording,7,0
15282,partly,13,0
15286,partthere,1,0
15276,partiesthe,2,0
5392,debatefiona,1,0
19621,showswhen,1,0
5402,debateon,2,0
13392,mishal,21,0
10221,husain,17,0
8444,fracturing,4,0
775,anklethere,1,0
19407,sevenparty,1,0
15099,pahow,1,0
5417,debatesviewers,1,0
4864,coveragewho,1,0
5410,debatesduring,1,0
13756,multiparty,1,0
16231,pollyour,1,0
12767,mandate,29,1
17525,referendumthe,2,0
4471,constituted,3,0
14876,outcomespeaking,1,0
14935,outskirt,2,0
16910,proyes,1,0
6896,electionshumza,1,0
21118,swinneys,13,2
22748,unionswinney,1,0
13969,negotiationsread,1,0
10938,interviewspeaking,1,0
17524,referendumthats,1,0
363,aftermath,5,0
6507,dundeeborn,1,0
9980,hollywood,2,0
2399,brian,2,0
7930,feared,5,0
12790,manifestoread,1,0
10573,independenceand,1,0
4775,countryi,5,0
897,anywayon,1,0
10654,indyref,5,1
16509,prepare,7,0
14314,nullify,1,0
4974,criminal,63,0
18503,rulebreakersstarmer,1,0
7594,exministers,2,0
19831,slate,2,0
23964,wiped,12,0
3778,cleanthe,1,0
8086,fined,4,0
8765,gathering,10,0
11404,johnsonstarmer,1,0
705,amnesty,3,0
14600,onmany,1,0
17636,reinforces,1,0
1052,arerelated,1,0
17160,rafael,1,0
1791,behrrobert,1,0
2707,buckland,5,0
14440,offender,4,0
23728,wereguardian,1,0
4873,covidrelated,1,0
12427,lockdown,22,0
1126,arriving,21,0
16828,proportionate,2,0
23963,wipe,2,0
3772,cleandavid,1,0
5271,davis,5,0
9688,heavyhanded,1,0
22794,unnecessary,7,0
15498,penalised,1,0
24289,wrongly,5,0
12651,magistrate,3,0
8156,fixedpenalty,1,0
14250,notice,6,0
17211,ranging,3,0
20734,stung,1,0
8072,financessir,1,0
19171,secondrichest,1,0
12244,lifelong,14,0
4627,coowner,1,0
6481,dudasked,1,0
3074,cantthe,1,0
8744,garbage,1,0
5596,deliberately,10,0
12225,lied,4,0
15487,peddling,1,0
5384,debatean,1,0
6483,dudmel,1,0
20681,stride,22,1
6480,dud,2,0
20247,spooked,4,0
24405,yearssir,1,0
13490,monaco,1,0
16787,prominent,12,0
7362,eumr,1,0
8418,founding,3,0
18062,retailer,3,0
19907,smiejkowskareutersthe,1,0
1292,attitude,6,0
7217,entrepreneur,11,0
15404,pasthe,1,0
2116,bloomberg,9,0
21465,terribly,1,0
20802,successfuleverybody,1,0
7171,enoughive,1,0
9709,hell,17,1
11381,jobmr,1,0
24399,yearsonly,1,0
18695,saidtory,2,0
7771,failureshe,1,0
2251,boriss,1,0
10470,impressed,2,0
22198,transforming,3,0
11986,leadershiphowever,1,0
2801,businessman,7,0
4573,contritea,1,0
9378,hackney,7,0
20554,stoke,11,0
14012,newington,4,0
13208,metropolitan,40,0
16073,policehester,1,0
584,alleged,75,2
21952,token,1,0
10386,imitated,1,0
3598,chinese,3,0
5769,descent,2,0
17729,remarked,9,0
9309,guardianhester,1,0
3735,claimson,1,0
11253,itsunak,1,0
10779,insinuate,1,0
7260,equivalence,1,0
15340,partymaybe,1,0
6001,disagree,12,0
2904,calleri,1,0
10029,honestly,2,0
10459,importantthe,1,0
15814,piled,2,0
21376,tech,6,0
15678,phoenix,1,0
22127,tpp,1,0
2437,brings,5,0
24425,yearthis,2,0
7254,equates,1,0
6909,electionsunak,1,0
17704,religion,3,0
24172,workplace,2,0
22281,tripsafter,1,0
23892,wiltshire,3,0
4011,commenta,1,0
920,apology,12,0
18493,rude,2,0
13661,motivated,2,0
20,abhorred,1,0
3729,claimsafter,1,0
19813,skipped,2,0
6271,donate,3,0
3493,charityed,1,0
12135,letdown,1,0
4788,countryon,1,0
14006,newbury,3,0
1882,berkshire,6,0
13591,morei,1,0
2834,buying,3,1
10017,homethe,2,0
2149,boast,3,0
13753,multimillion,1,0
16269,portfolio,3,0
15082,pad,1,0
16987,purchased,1,0
11592,kensington,5,0
9009,goldman,2,0
18579,sachsspeaking,1,0
9110,governmentthats,1,0
15535,peoople,1,0
3745,clarified,6,0
16419,powerthe,3,0
14537,omit,1,0
10860,intended,14,0
21299,taxesasked,2,0
18684,saidso,2,0
14491,offrachel,1,0
11561,kay,3,0
2765,burley,3,0
14023,newsbut,2,0
6159,distance,13,0
18075,retirement,7,0
15531,pensionsshe,1,0
22905,uponand,1,0
18802,savingsbut,1,0
23692,wellfollowing,1,0
19863,slip,6,0
2148,boardunder,1,0
5496,deem,2,0
13391,misguided,1,0
18666,saidon,2,0
7793,fallingprime,1,0
8140,firstwith,1,0
1835,belowjohn,1,0
20175,speechgood,1,0
6918,electionthis,5,0
10220,hurtingthe,1,0
18913,scar,1,0
23690,wellbeing,3,0
14569,oneswe,1,0
17222,rapid,11,0
16740,profound,2,0
8665,futuregiven,1,0
3378,challengesi,1,0
16593,principled,2,0
10793,inso,1,0
16840,proposition,5,0
19030,scotlandwe,2,0
12680,mainstream,20,0
18378,rooted,3,0
10536,inclusion,6,0
10908,internationalismwe,1,0
8548,fromand,1,0
19031,scotlandwhy,1,0
14188,noone,5,0
24109,wonderful,2,0
9758,hereit,1,0
16312,possiblenot,1,0
18709,sakeindependence,1,0
21871,timesindependence,1,0
9495,happier,2,0
9644,healthier,2,0
12382,livesand,1,0
19013,scotlandit,2,0
12795,manifestoso,3,0
6815,electionfirst,1,0
5126,cutsthe,2,0
1010,arbitrary,2,0
1489,bakein,1,0
7718,eyewatering,3,0
1063,argues,4,0
18133,reverse,31,0
19384,servicewe,1,0
19025,scotlandthat,1,0
19006,scotlandand,1,0
23740,westminstera,2,0
15047,owned,5,0
14636,operated,4,0
19382,servicethe,2,0
3436,changethe,2,0
18714,salevoting,1,0
14077,nhsfriendsi,1,0
7265,eradicate,2,0
16386,povertythe,2,0
24211,worseit,1,0
6248,doingintroduced,1,0
22588,uncaring,1,0
16111,policysnp,1,0
19044,scrappedcolleagues,1,0
21485,testare,1,0
16380,povertyor,1,0
13572,morally,11,0
16381,povertyour,1,0
23037,valuesthe,1,0
23599,weaponswe,1,0
14368,obscene,1,0
5818,destructionand,1,0
32,abolishedour,1,0
3616,choiceselected,1,0
7280,ermine,1,0
3714,clad,2,0
5030,cronieslift,1,0
1541,banker,3,0
2204,bonusesbairns,1,0
2195,bombsand,1,0
5124,cutsi,1,0
19483,sharethey,1,0
23034,valuesand,1,0
23035,valuesfriends,1,0
3615,choiceover,1,0
14924,outrageous,4,0
11246,itselfthat,1,0
20573,stopthe,1,0
5873,devolutionbusting,1,0
18154,revokedwestminster,1,0
4362,consent,4,0
7090,endfor,1,0
7657,exploitative,1,0
17625,rehire,1,0
20683,strikefighting,1,0
9134,grabworking,1,0
23787,whenever,8,0
16425,practical,7,0
8123,firstbut,1,0
13436,mitigate,1,0
10421,impacti,2,0
21538,thatso,1,0
19023,scotlandtaking,1,0
24180,worksusing,1,0
12386,livesthe,3,0
19380,servicesweve,1,0
15591,performing,9,0
24417,yearswere,1,0
16518,prescription,3,0
14490,offpeak,1,0
15565,peopleweve,1,0
15000,overseen,4,0
24570,zeroweve,1,0
23382,walesi,1,0
20691,strive,1,0
19029,scotlandthrough,1,0
16385,povertythat,1,0
17473,reearn,1,0
8136,firstthe,3,0
5981,directionfar,1,0
659,altogetherive,1,0
5004,crisisscotland,1,0
899,anywayso,1,0
5642,democracywith,1,0
8380,forthats,1,0
17977,respectful,5,0
15637,persuasion,1,0
7495,everyones,12,0
10884,interestand,1,0
10587,independencethere,2,0
23578,waywe,3,0
19012,scotlandin,4,0
17523,referendumthat,1,0
17973,respectedat,1,0
4780,countryit,4,0
20782,substance,4,0
21641,therethat,1,0
6667,economyscotland,1,0
71,abundancewe,1,0
17965,resourcesa,1,0
24188,worldclass,2,0
19189,sectoran,1,0
14446,offeringbrilliant,1,0
22767,universitiesthriving,1,0
10644,industriesand,1,0
8319,forefront,3,0
16415,powersince,1,0
9285,grown,5,0
16716,productivity,12,0
7902,faster,6,0
22481,ukbut,2,0
23742,westminsterand,1,0
15542,peoplein,1,0
7248,equal,6,0
18252,rightwe,1,0
22542,ukwe,1,0
8490,freedom,29,0
2797,businessesour,1,0
8498,freely,1,0
7369,europeand,1,0
19026,scotlandthe,10,0
2799,businesseswith,1,0
9295,growthof,1,0
3379,challengessuccess,1,0
9302,guaranteedthat,1,0
12719,makebut,1,0
14684,optimism,5,0
10049,hopecountries,1,0
21095,sweden,3,0
22540,ukthey,1,0
10660,inequalitythey,1,0
20352,standardsand,1,0
16384,povertyso,1,0
13953,needthe,2,0
9026,goodstaffing,1,0
16099,policyand,2,0
16092,policiesso,1,0
4245,concernsit,2,0
8616,fundamental,11,0
12640,madedecisions,1,0
6665,economyour,1,0
19359,serviceour,1,0
20353,standardsso,1,0
19949,snpim,1,0
8127,firstim,1,0
19024,scotlandthank,1,0
19648,sick,15,1
16815,propalestinian,5,1
16878,protester,16,1
5669,demonstrated,7,0
9656,heardon,1,0
1555,banner,8,0
21025,surrounded,5,0
16597,print,7,0
177,activistsgiving,1,0
16881,protesti,1,0
4838,courtthe,1,0
5675,demonstrator,4,0
12626,maciek,2,0
13787,musialekstory,2,0
393,agencyasked,1,0
15576,perfectly,6,0
979,apprehensive,1,0
22602,uncomfortablelady,1,0
10224,husband,30,0
6458,drove,2,0
14469,officerows,1,0
19688,signify,3,0
395,agencyleonorah,1,0
12052,leeds,26,0
24585,zosia,1,0
12171,lewis,11,0
14009,newcastleupontyne,1,0
8361,formentin,1,0
2354,breaching,2,0
1482,bailall,1,0
16804,promoting,6,0
5282,davy,41,1
6009,disappearing,3,1
19774,site,17,0
4814,countyconservative,1,0
23040,vandalised,3,0
22245,trellech,3,0
13529,monmouth,6,0
18319,roadmonmouthshire,1,0
1659,battleground,12,0
2879,caldicot,1,0
4815,countymr,1,0
844,antidemocratiche,1,0
21961,tolerated,3,0
19979,societymy,1,0
13532,monmouthshirethe,1,0
8019,field,12,0
20948,suppliedmr,2,0
5516,default,1,0
19697,silenced,5,0
13531,monmouthshireconservative,1,0
